device_id,timestamp,kwh,location
E-004,2025-10-09T09:00:00+00:00,0.614,CLUJ-E
E-004,2025-10-09T10:00:00+00:00,0.786,CLUJ-E
E-004,2025-10-09T11:00:00+00:00,0.636,CLUJ-E
E-004,2025-10-09T12:00:00+00:00,0.852,CLUJ-E
E-004,2025-10-09T13:00:00+00:00,0.697,CLUJ-E
E-004,2025-10-09T14:00:00+00:00,0.88,CLUJ-E
E-004,2025-10-09T15:00:00+00:00,1.182,CLUJ-E
E-004,2025-10-09T16:00:00+00:00,0.89,CLUJ-E
E-004,2025-10-09T17:00:00+00:00,0.839,CLUJ-E
E-004,2025-10-09T18:00:00+00:00,0.978,CLUJ-E
E-004,2025-10-09T19:00:00+00:00,0.761,CLUJ-E
E-004,2025-10-09T20:00:00+00:00,1.069,CLUJ-E
E-004,2025-10-09T21:00:00+00:00,0.999,CLUJ-E
E-004,2025-10-09T22:00:00+00:00,0.908,CLUJ-E
E-004,2025-10-09T23:00:00+00:00,0.931,CLUJ-E
E-004,2025-10-10T00:00:00+00:00,1.308,CLUJ-E
E-004,2025-10-10T01:00:00+00:00,1.088,CLUJ-E
E-004,2025-10-10T02:00:00+00:00,1.34,CLUJ-E
E-004,2025-10-10T03:00:00+00:00,1.006,CLUJ-E
E-004,2025-10-10T04:00:00+00:00,0.606,CLUJ-E
E-004,2025-10-10T05:00:00+00:00,0.848,CLUJ-E
E-004,2025-10-10T06:00:00+00:00,0.56,CLUJ-E
E-004,2025-10-10T07:00:00+00:00,1.006,CLUJ-E
E-004,2025-10-10T08:00:00+00:00,1.049,CLUJ-E
E-004,2025-10-10T09:00:00+00:00,0.723,CLUJ-E
E-004,2025-10-10T10:00:00+00:00,0.769,CLUJ-E
E-004,2025-10-10T11:00:00+00:00,0.93,CLUJ-E
E-004,2025-10-10T12:00:00+00:00,0.66,CLUJ-E
E-004,2025-10-10T13:00:00+00:00,0.645,CLUJ-E
E-004,2025-10-10T14:00:00+00:00,1.148,CLUJ-E
E-004,2025-10-10T15:00:00+00:00,0.923,CLUJ-E
E-004,2025-10-10T16:00:00+00:00,0.788,CLUJ-E
E-004,2025-10-10T17:00:00+00:00,0.562,CLUJ-E
E-004,2025-10-10T18:00:00+00:00,1.07,CLUJ-E
E-004,2025-10-10T19:00:00+00:00,0.763,CLUJ-E
E-004,2025-10-10T20:00:00+00:00,1.272,CLUJ-E
E-004,2025-10-10T21:00:00+00:00,1.072,CLUJ-E
E-004,2025-10-10T22:00:00+00:00,0.738,CLUJ-E
E-004,2025-10-10T23:00:00+00:00,0.757,CLUJ-E
E-004,2025-10-11T00:00:00+00:00,1.244,CLUJ-E
E-004,2025-10-11T01:00:00+00:00,0.883,CLUJ-E
E-004,2025-10-11T02:00:00+00:00,0.797,CLUJ-E
E-004,2025-10-11T03:00:00+00:00,0.906,CLUJ-E
E-004,2025-10-11T04:00:00+00:00,0.796,CLUJ-E
E-004,2025-10-11T05:00:00+00:00,0.948,CLUJ-E
E-004,2025-10-11T06:00:00+00:00,0.885,CLUJ-E
E-004,2025-10-11T07:00:00+00:00,1.075,CLUJ-E
E-004,2025-10-11T08:00:00+00:00,0.822,CLUJ-E
E-004,2025-10-11T09:00:00+00:00,0.723,CLUJ-E
E-004,2025-10-11T10:00:00+00:00,0.83,CLUJ-E
E-004,2025-10-11T11:00:00+00:00,0.829,CLUJ-E
E-004,2025-10-11T12:00:00+00:00,0.884,CLUJ-E
E-004,2025-10-11T13:00:00+00:00,1.027,CLUJ-E
E-004,2025-10-11T14:00:00+00:00,1.016,CLUJ-E
E-004,2025-10-11T15:00:00+00:00,1.14,CLUJ-E
E-004,2025-10-11T16:00:00+00:00,0.738,CLUJ-E
E-004,2025-10-11T17:00:00+00:00,0.978,CLUJ-E
E-004,2025-10-11T18:00:00+00:00,1.045,CLUJ-E
E-004,2025-10-11T19:00:00+00:00,0.765,CLUJ-E
E-004,2025-10-11T20:00:00+00:00,0.858,CLUJ-E
E-004,2025-10-11T21:00:00+00:00,0.55,CLUJ-E
E-004,2025-10-11T22:00:00+00:00,1.081,CLUJ-E
E-004,2025-10-11T23:00:00+00:00,0.857,CLUJ-E
E-004,2025-10-12T00:00:00+00:00,1.061,CLUJ-E
E-004,2025-10-12T01:00:00+00:00,0.941,CLUJ-E
E-004,2025-10-12T02:00:00+00:00,0.863,CLUJ-E
E-004,2025-10-12T03:00:00+00:00,0.581,CLUJ-E
E-004,2025-10-12T04:00:00+00:00,0.617,CLUJ-E
E-004,2025-10-12T05:00:00+00:00,0.381,CLUJ-E
E-004,2025-10-12T06:00:00+00:00,0.787,CLUJ-E
E-004,2025-10-12T07:00:00+00:00,1.356,CLUJ-E
E-004,2025-10-12T08:00:00+00:00,0.642,CLUJ-E
E-004,2025-10-12T09:00:00+00:00,0.374,CLUJ-E
E-004,2025-10-12T10:00:00+00:00,1.093,CLUJ-E
E-004,2025-10-12T11:00:00+00:00,1.373,CLUJ-E
E-004,2025-10-12T12:00:00+00:00,0.96,CLUJ-E
E-004,2025-10-12T13:00:00+00:00,0.958,CLUJ-E
E-004,2025-10-12T14:00:00+00:00,0.838,CLUJ-E
E-004,2025-10-12T15:00:00+00:00,0.541,CLUJ-E
E-004,2025-10-12T16:00:00+00:00,0.61,CLUJ-E
E-004,2025-10-12T17:00:00+00:00,0.837,CLUJ-E
E-004,2025-10-12T18:00:00+00:00,0.798,CLUJ-E
E-004,2025-10-12T19:00:00+00:00,0.877,CLUJ-E
E-004,2025-10-12T20:00:00+00:00,1.066,CLUJ-E
E-004,2025-10-12T21:00:00+00:00,0.784,CLUJ-E
E-004,2025-10-12T22:00:00+00:00,1.07,CLUJ-E
E-004,2025-10-12T23:00:00+00:00,0.785,CLUJ-E
E-004,2025-10-13T00:00:00+00:00,1.108,CLUJ-E
E-004,2025-10-13T01:00:00+00:00,0.917,CLUJ-E
E-004,2025-10-13T02:00:00+00:00,0.813,CLUJ-E
E-004,2025-10-13T03:00:00+00:00,0.914,CLUJ-E
E-004,2025-10-13T04:00:00+00:00,0.841,CLUJ-E
E-004,2025-10-13T05:00:00+00:00,0.923,CLUJ-E
E-004,2025-10-13T06:00:00+00:00,1.052,CLUJ-E
E-004,2025-10-13T07:00:00+00:00,0.883,CLUJ-E
E-004,2025-10-13T08:00:00+00:00,0.826,CLUJ-E
E-004,2025-10-13T09:00:00+00:00,0.675,CLUJ-E
E-004,2025-10-13T10:00:00+00:00,1.016,CLUJ-E
E-004,2025-10-13T11:00:00+00:00,0.97,CLUJ-E
E-004,2025-10-13T12:00:00+00:00,0.664,CLUJ-E
E-004,2025-10-13T13:00:00+00:00,1.067,CLUJ-E
E-004,2025-10-13T14:00:00+00:00,0.66,CLUJ-E
E-004,2025-10-13T15:00:00+00:00,1.106,CLUJ-E
E-004,2025-10-13T16:00:00+00:00,1.038,CLUJ-E
E-004,2025-10-13T17:00:00+00:00,0.984,CLUJ-E
E-004,2025-10-13T18:00:00+00:00,0.825,CLUJ-E
E-004,2025-10-13T19:00:00+00:00,1.015,CLUJ-E
E-004,2025-10-13T20:00:00+00:00,1.115,CLUJ-E
E-004,2025-10-13T21:00:00+00:00,1.018,CLUJ-E
E-004,2025-10-13T22:00:00+00:00,0.766,CLUJ-E
E-004,2025-10-13T23:00:00+00:00,0.953,CLUJ-E
E-004,2025-10-14T00:00:00+00:00,1.126,CLUJ-E
E-004,2025-10-14T01:00:00+00:00,1.34,CLUJ-E
E-004,2025-10-14T02:00:00+00:00,0.859,CLUJ-E
E-004,2025-10-14T03:00:00+00:00,1.072,CLUJ-E
E-004,2025-10-14T04:00:00+00:00,1.127,CLUJ-E
E-004,2025-10-14T05:00:00+00:00,0.738,CLUJ-E
E-004,2025-10-14T06:00:00+00:00,1.256,CLUJ-E
E-004,2025-10-14T07:00:00+00:00,0.687,CLUJ-E
E-004,2025-10-14T08:00:00+00:00,1.062,CLUJ-E
E-004,2025-10-14T09:00:00+00:00,0.961,CLUJ-E
E-004,2025-10-14T10:00:00+00:00,0.911,CLUJ-E
E-004,2025-10-14T11:00:00+00:00,1.409,CLUJ-E
E-004,2025-10-14T12:00:00+00:00,0.84,CLUJ-E
E-004,2025-10-14T13:00:00+00:00,0.837,CLUJ-E
E-004,2025-10-14T14:00:00+00:00,1.166,CLUJ-E
E-004,2025-10-14T15:00:00+00:00,1.052,CLUJ-E
E-004,2025-10-14T16:00:00+00:00,1.156,CLUJ-E
E-004,2025-10-14T17:00:00+00:00,0.923,CLUJ-E
E-004,2025-10-14T18:00:00+00:00,0.963,CLUJ-E
E-004,2025-10-14T19:00:00+00:00,1.28,CLUJ-E
E-004,2025-10-14T20:00:00+00:00,0.733,CLUJ-E
E-004,2025-10-14T21:00:00+00:00,0.879,CLUJ-E
E-004,2025-10-14T22:00:00+00:00,1.06,CLUJ-E
E-004,2025-10-14T23:00:00+00:00,0.861,CLUJ-E
E-004,2025-10-15T00:00:00+00:00,0.786,CLUJ-E
E-004,2025-10-15T01:00:00+00:00,1.024,CLUJ-E
E-004,2025-10-15T02:00:00+00:00,1.167,CLUJ-E
E-004,2025-10-15T03:00:00+00:00,0.872,CLUJ-E
E-004,2025-10-15T04:00:00+00:00,0.866,CLUJ-E
E-004,2025-10-15T05:00:00+00:00,0.77,CLUJ-E
E-004,2025-10-15T06:00:00+00:00,0.841,CLUJ-E
E-004,2025-10-15T07:00:00+00:00,1.117,CLUJ-E
E-004,2025-10-15T08:00:00+00:00,0.916,CLUJ-E
E-004,2025-10-15T09:00:00+00:00,0.739,CLUJ-E
E-004,2025-10-15T10:00:00+00:00,0.952,CLUJ-E
E-004,2025-10-15T11:00:00+00:00,1.11,CLUJ-E
E-004,2025-10-15T12:00:00+00:00,0.788,CLUJ-E
E-004,2025-10-15T13:00:00+00:00,0.634,CLUJ-E
E-004,2025-10-15T14:00:00+00:00,1.338,CLUJ-E
E-004,2025-10-15T15:00:00+00:00,0.624,CLUJ-E
E-004,2025-10-15T16:00:00+00:00,0.828,CLUJ-E
E-004,2025-10-15T17:00:00+00:00,0.946,CLUJ-E
E-004,2025-10-15T18:00:00+00:00,0.846,CLUJ-E
E-004,2025-10-15T19:00:00+00:00,0.885,CLUJ-E
E-004,2025-10-15T20:00:00+00:00,1.015,CLUJ-E
E-004,2025-10-15T21:00:00+00:00,0.422,CLUJ-E
E-004,2025-10-15T22:00:00+00:00,0.647,CLUJ-E
E-004,2025-10-15T23:00:00+00:00,0.909,CLUJ-E
E-004,2025-10-16T00:00:00+00:00,0.819,CLUJ-E
E-004,2025-10-16T01:00:00+00:00,0.926,CLUJ-E
E-004,2025-10-16T02:00:00+00:00,0.946,CLUJ-E
E-004,2025-10-16T03:00:00+00:00,0.477,CLUJ-E
E-004,2025-10-16T04:00:00+00:00,1.155,CLUJ-E
E-004,2025-10-16T05:00:00+00:00,0.8,CLUJ-E
E-004,2025-10-16T06:00:00+00:00,0.727,CLUJ-E
E-004,2025-10-16T07:00:00+00:00,0.942,CLUJ-E
E-004,2025-10-16T08:00:00+00:00,0.921,CLUJ-E
E-004,2025-10-16T09:00:00+00:00,1.139,CLUJ-E
E-004,2025-10-16T10:00:00+00:00,0.954,CLUJ-E
E-004,2025-10-16T11:00:00+00:00,1.132,CLUJ-E
E-004,2025-10-16T12:00:00+00:00,0.712,CLUJ-E
E-004,2025-10-16T13:00:00+00:00,0.928,CLUJ-E
E-004,2025-10-16T14:00:00+00:00,0.677,CLUJ-E
E-004,2025-10-16T15:00:00+00:00,0.92,CLUJ-E
E-004,2025-10-16T16:00:00+00:00,0.877,CLUJ-E
E-004,2025-10-16T17:00:00+00:00,0.869,CLUJ-E
E-004,2025-10-16T18:00:00+00:00,0.87,CLUJ-E
E-004,2025-10-16T19:00:00+00:00,1.047,CLUJ-E
E-004,2025-10-16T20:00:00+00:00,0.579,CLUJ-E
E-004,2025-10-16T21:00:00+00:00,0.72,CLUJ-E
E-004,2025-10-16T22:00:00+00:00,0.892,CLUJ-E
E-004,2025-10-16T23:00:00+00:00,0.664,CLUJ-E
E-004,2025-10-17T00:00:00+00:00,0.909,CLUJ-E
E-004,2025-10-17T01:00:00+00:00,0.89,CLUJ-E
E-004,2025-10-17T02:00:00+00:00,0.619,CLUJ-E
E-004,2025-10-17T03:00:00+00:00,0.609,CLUJ-E
E-004,2025-10-17T04:00:00+00:00,0.375,CLUJ-E
E-004,2025-10-17T05:00:00+00:00,0.656,CLUJ-E
E-004,2025-10-17T06:00:00+00:00,0.903,CLUJ-E
E-004,2025-10-17T07:00:00+00:00,0.931,CLUJ-E
E-004,2025-10-17T08:00:00+00:00,0.94,CLUJ-E
E-004,2025-10-17T09:00:00+00:00,0.744,CLUJ-E
E-004,2025-10-17T10:00:00+00:00,0.896,CLUJ-E
E-004,2025-10-17T11:00:00+00:00,0.979,CLUJ-E
E-004,2025-10-17T12:00:00+00:00,0.646,CLUJ-E
E-004,2025-10-17T13:00:00+00:00,0.925,CLUJ-E
E-004,2025-10-17T14:00:00+00:00,1.031,CLUJ-E
E-004,2025-10-17T15:00:00+00:00,0.802,CLUJ-E
E-004,2025-10-17T16:00:00+00:00,1.112,CLUJ-E
E-004,2025-10-17T17:00:00+00:00,0.807,CLUJ-E
E-004,2025-10-17T18:00:00+00:00,0.728,CLUJ-E
E-004,2025-10-17T19:00:00+00:00,1.011,CLUJ-E
E-004,2025-10-17T20:00:00+00:00,1.307,CLUJ-E
E-004,2025-10-17T21:00:00+00:00,0.917,CLUJ-E
E-004,2025-10-17T22:00:00+00:00,1.027,CLUJ-E
E-004,2025-10-17T23:00:00+00:00,0.798,CLUJ-E
E-004,2025-10-18T00:00:00+00:00,0.652,CLUJ-E
E-004,2025-10-18T01:00:00+00:00,0.933,CLUJ-E
E-004,2025-10-18T02:00:00+00:00,0.965,CLUJ-E
E-004,2025-10-18T03:00:00+00:00,0.828,CLUJ-E
E-004,2025-10-18T04:00:00+00:00,1.026,CLUJ-E
E-004,2025-10-18T05:00:00+00:00,0.769,CLUJ-E
E-004,2025-10-18T06:00:00+00:00,0.72,CLUJ-E
E-004,2025-10-18T07:00:00+00:00,1.112,CLUJ-E
E-004,2025-10-18T08:00:00+00:00,1.113,CLUJ-E
E-004,2025-10-18T09:00:00+00:00,0.773,CLUJ-E
E-004,2025-10-18T10:00:00+00:00,1.244,CLUJ-E
E-004,2025-10-18T11:00:00+00:00,0.843,CLUJ-E
E-004,2025-10-18T12:00:00+00:00,0.917,CLUJ-E
E-004,2025-10-18T13:00:00+00:00,0.883,CLUJ-E
E-004,2025-10-18T14:00:00+00:00,1.005,CLUJ-E
E-004,2025-10-18T15:00:00+00:00,0.954,CLUJ-E
E-004,2025-10-18T16:00:00+00:00,0.952,CLUJ-E
E-004,2025-10-18T17:00:00+00:00,0.696,CLUJ-E
E-004,2025-10-18T18:00:00+00:00,0.562,CLUJ-E
E-004,2025-10-18T19:00:00+00:00,1.128,CLUJ-E
E-004,2025-10-18T20:00:00+00:00,0.791,CLUJ-E
E-004,2025-10-18T21:00:00+00:00,0.89,CLUJ-E
E-004,2025-10-18T22:00:00+00:00,0.965,CLUJ-E
E-004,2025-10-18T23:00:00+00:00,1.226,CLUJ-E
E-004,2025-10-19T00:00:00+00:00,0.932,CLUJ-E
E-004,2025-10-19T01:00:00+00:00,0.821,CLUJ-E
E-004,2025-10-19T02:00:00+00:00,0.795,CLUJ-E
E-004,2025-10-19T03:00:00+00:00,0.893,CLUJ-E
E-004,2025-10-19T04:00:00+00:00,0.718,CLUJ-E
E-004,2025-10-19T05:00:00+00:00,0.906,CLUJ-E
E-004,2025-10-19T06:00:00+00:00,0.89,CLUJ-E
E-004,2025-10-19T07:00:00+00:00,1.228,CLUJ-E
E-004,2025-10-19T08:00:00+00:00,0.883,CLUJ-E
E-004,2025-10-19T09:00:00+00:00,0.515,CLUJ-E
E-004,2025-10-19T10:00:00+00:00,1.435,CLUJ-E
E-004,2025-10-19T11:00:00+00:00,1.091,CLUJ-E
E-004,2025-10-19T12:00:00+00:00,1.316,CLUJ-E
E-004,2025-10-19T13:00:00+00:00,0.669,CLUJ-E
E-004,2025-10-19T14:00:00+00:00,0.856,CLUJ-E
E-004,2025-10-19T15:00:00+00:00,1.035,CLUJ-E
E-004,2025-10-19T16:00:00+00:00,1.007,CLUJ-E
E-004,2025-10-19T17:00:00+00:00,0.961,CLUJ-E
E-004,2025-10-19T18:00:00+00:00,0.46,CLUJ-E
E-004,2025-10-19T19:00:00+00:00,0.558,CLUJ-E
E-004,2025-10-19T20:00:00+00:00,1.204,CLUJ-E
E-004,2025-10-19T21:00:00+00:00,1.239,CLUJ-E
E-004,2025-10-19T22:00:00+00:00,0.879,CLUJ-E
E-004,2025-10-19T23:00:00+00:00,1.178,CLUJ-E
E-004,2025-10-20T00:00:00+00:00,0.695,CLUJ-E
E-004,2025-10-20T01:00:00+00:00,0.741,CLUJ-E
E-004,2025-10-20T02:00:00+00:00,0.68,CLUJ-E
E-004,2025-10-20T03:00:00+00:00,0.73,CLUJ-E
E-004,2025-10-20T04:00:00+00:00,1.045,CLUJ-E
E-004,2025-10-20T05:00:00+00:00,0.728,CLUJ-E
E-004,2025-10-20T06:00:00+00:00,1.348,CLUJ-E
E-004,2025-10-20T07:00:00+00:00,0.992,CLUJ-E
E-004,2025-10-20T08:00:00+00:00,1.117,CLUJ-E
E-004,2025-10-20T09:00:00+00:00,0.998,CLUJ-E
E-004,2025-10-20T10:00:00+00:00,1.143,CLUJ-E
E-004,2025-10-20T11:00:00+00:00,0.726,CLUJ-E
E-004,2025-10-20T12:00:00+00:00,1.189,CLUJ-E
E-004,2025-10-20T13:00:00+00:00,0.928,CLUJ-E
E-004,2025-10-20T14:00:00+00:00,1.142,CLUJ-E
E-004,2025-10-20T15:00:00+00:00,0.612,CLUJ-E
E-004,2025-10-20T16:00:00+00:00,0.936,CLUJ-E
E-004,2025-10-20T17:00:00+00:00,0.929,CLUJ-E
E-004,2025-10-20T18:00:00+00:00,0.776,CLUJ-E
E-004,2025-10-20T19:00:00+00:00,0.963,CLUJ-E
E-004,2025-10-20T20:00:00+00:00,1.208,CLUJ-E
E-004,2025-10-20T21:00:00+00:00,0.761,CLUJ-E
E-004,2025-10-20T22:00:00+00:00,1.092,CLUJ-E
E-004,2025-10-20T23:00:00+00:00,0.675,CLUJ-E
E-004,2025-10-21T00:00:00+00:00,1.322,CLUJ-E
E-004,2025-10-21T01:00:00+00:00,1.057,CLUJ-E
E-004,2025-10-21T02:00:00+00:00,1.245,CLUJ-E
E-004,2025-10-21T03:00:00+00:00,1.034,CLUJ-E
E-004,2025-10-21T04:00:00+00:00,0.978,CLUJ-E
E-004,2025-10-21T05:00:00+00:00,1.059,CLUJ-E
E-004,2025-10-21T06:00:00+00:00,0.873,CLUJ-E
E-004,2025-10-21T07:00:00+00:00,0.576,CLUJ-E
E-004,2025-10-21T08:00:00+00:00,0.989,CLUJ-E
E-004,2025-10-21T09:00:00+00:00,0.749,CLUJ-E
E-004,2025-10-21T10:00:00+00:00,0.68,CLUJ-E
E-004,2025-10-21T11:00:00+00:00,1.027,CLUJ-E
E-004,2025-10-21T12:00:00+00:00,0.844,CLUJ-E
E-004,2025-10-21T13:00:00+00:00,1.106,CLUJ-E
E-004,2025-10-21T14:00:00+00:00,0.742,CLUJ-E
E-004,2025-10-21T15:00:00+00:00,0.806,CLUJ-E
E-004,2025-10-21T16:00:00+00:00,1.13,CLUJ-E
E-004,2025-10-21T17:00:00+00:00,0.956,CLUJ-E
E-004,2025-10-21T18:00:00+00:00,0.605,CLUJ-E
E-004,2025-10-21T19:00:00+00:00,0.952,CLUJ-E
E-005,2025-10-01T00:00:00+00:00,0.569,CLUJ-D
E-005,2025-10-01T01:00:00+00:00,1.141,CLUJ-D
E-005,2025-10-01T02:00:00+00:00,0.729,CLUJ-D
E-005,2025-10-01T03:00:00+00:00,0.967,CLUJ-D
E-005,2025-10-01T04:00:00+00:00,0.902,CLUJ-D
E-005,2025-10-01T05:00:00+00:00,1.101,CLUJ-D
E-005,2025-10-01T06:00:00+00:00,1.337,CLUJ-D
E-005,2025-10-01T07:00:00+00:00,0.642,CLUJ-D
E-005,2025-10-01T08:00:00+00:00,0.77,CLUJ-D
E-005,2025-10-01T09:00:00+00:00,0.938,CLUJ-D
E-005,2025-10-01T10:00:00+00:00,0.679,CLUJ-D
E-005,2025-10-01T11:00:00+00:00,1.056,CLUJ-D
E-005,2025-10-01T12:00:00+00:00,1.069,CLUJ-D
E-005,2025-10-01T13:00:00+00:00,1.012,CLUJ-D
E-005,2025-10-01T14:00:00+00:00,0.947,CLUJ-D
E-005,2025-10-01T15:00:00+00:00,1.174,CLUJ-D
E-005,2025-10-01T16:00:00+00:00,0.669,CLUJ-D
E-005,2025-10-01T17:00:00+00:00,0.913,CLUJ-D
E-005,2025-10-01T18:00:00+00:00,0.752,CLUJ-D
E-005,2025-10-01T19:00:00+00:00,1.078,CLUJ-D
E-005,2025-10-01T20:00:00+00:00,0.533,CLUJ-D
E-005,2025-10-01T21:00:00+00:00,0.894,CLUJ-D
E-005,2025-10-01T22:00:00+00:00,0.967,CLUJ-D
E-005,2025-10-01T23:00:00+00:00,0.711,CLUJ-D
E-005,2025-10-02T00:00:00+00:00,0.775,CLUJ-D
E-005,2025-10-02T01:00:00+00:00,0.903,CLUJ-D
E-005,2025-10-02T02:00:00+00:00,1.091,CLUJ-D
E-005,2025-10-02T03:00:00+00:00,0.693,CLUJ-D
E-005,2025-10-02T04:00:00+00:00,0.728,CLUJ-D
E-005,2025-10-02T05:00:00+00:00,1.125,CLUJ-D
E-005,2025-10-02T06:00:00+00:00,0.845,CLUJ-D
E-005,2025-10-02T07:00:00+00:00,0.744,CLUJ-D
E-005,2025-10-02T08:00:00+00:00,1.046,CLUJ-D
E-005,2025-10-02T09:00:00+00:00,0.802,CLUJ-D
E-005,2025-10-02T10:00:00+00:00,1.105,CLUJ-D
E-005,2025-10-02T11:00:00+00:00,0.767,CLUJ-D
E-005,2025-10-02T12:00:00+00:00,0.868,CLUJ-D
E-005,2025-10-02T13:00:00+00:00,1.089,CLUJ-D
E-005,2025-10-02T14:00:00+00:00,0.855,CLUJ-D
E-005,2025-10-02T15:00:00+00:00,1.051,CLUJ-D
E-005,2025-10-02T16:00:00+00:00,0.887,CLUJ-D
E-005,2025-10-02T17:00:00+00:00,1.296,CLUJ-D
E-005,2025-10-02T18:00:00+00:00,1.214,CLUJ-D
E-005,2025-10-02T19:00:00+00:00,0.634,CLUJ-D
E-005,2025-10-02T20:00:00+00:00,1.004,CLUJ-D
E-005,2025-10-02T21:00:00+00:00,0.737,CLUJ-D
E-005,2025-10-02T22:00:00+00:00,0.938,CLUJ-D
E-005,2025-10-02T23:00:00+00:00,0.914,CLUJ-D
E-005,2025-10-03T00:00:00+00:00,0.689,CLUJ-D
E-005,2025-10-03T01:00:00+00:00,1.112,CLUJ-D
E-005,2025-10-03T02:00:00+00:00,0.941,CLUJ-D
E-005,2025-10-03T03:00:00+00:00,0.843,CLUJ-D
E-005,2025-10-03T04:00:00+00:00,0.812,CLUJ-D
E-005,2025-10-03T05:00:00+00:00,0.928,CLUJ-D
E-005,2025-10-03T06:00:00+00:00,0.982,CLUJ-D
E-005,2025-10-03T07:00:00+00:00,0.875,CLUJ-D
E-005,2025-10-03T08:00:00+00:00,0.333,CLUJ-D
E-005,2025-10-03T09:00:00+00:00,0.903,CLUJ-D
E-005,2025-10-03T10:00:00+00:00,0.612,CLUJ-D
E-005,2025-10-03T11:00:00+00:00,0.858,CLUJ-D
E-005,2025-10-03T12:00:00+00:00,0.619,CLUJ-D
E-005,2025-10-03T13:00:00+00:00,0.617,CLUJ-D
E-005,2025-10-03T14:00:00+00:00,1.147,CLUJ-D
E-005,2025-10-03T15:00:00+00:00,0.836,CLUJ-D
E-005,2025-10-03T16:00:00+00:00,0.821,CLUJ-D
E-005,2025-10-03T17:00:00+00:00,0.997,CLUJ-D
E-005,2025-10-03T18:00:00+00:00,0.826,CLUJ-D
E-005,2025-10-03T19:00:00+00:00,1.321,CLUJ-D
E-005,2025-10-03T20:00:00+00:00,0.845,CLUJ-D
E-005,2025-10-03T21:00:00+00:00,0.973,CLUJ-D
E-005,2025-10-03T22:00:00+00:00,1.094,CLUJ-D
E-005,2025-10-03T23:00:00+00:00,1.22,CLUJ-D
E-005,2025-10-04T00:00:00+00:00,0.752,CLUJ-D
E-005,2025-10-04T01:00:00+00:00,0.816,CLUJ-D
E-005,2025-10-04T02:00:00+00:00,1.155,CLUJ-D
E-005,2025-10-04T03:00:00+00:00,1.062,CLUJ-D
E-005,2025-10-04T04:00:00+00:00,1.115,CLUJ-D
E-005,2025-10-04T05:00:00+00:00,0.626,CLUJ-D
E-005,2025-10-04T06:00:00+00:00,1.21,CLUJ-D
E-005,2025-10-04T07:00:00+00:00,0.748,CLUJ-D
E-005,2025-10-04T08:00:00+00:00,0.938,CLUJ-D
E-005,2025-10-04T09:00:00+00:00,0.87,CLUJ-D
E-005,2025-10-04T10:00:00+00:00,0.724,CLUJ-D
E-005,2025-10-04T11:00:00+00:00,0.617,CLUJ-D
E-005,2025-10-04T12:00:00+00:00,0.551,CLUJ-D
E-005,2025-10-04T13:00:00+00:00,0.924,CLUJ-D
E-005,2025-10-04T14:00:00+00:00,0.595,CLUJ-D
E-005,2025-10-04T15:00:00+00:00,0.673,CLUJ-D
E-005,2025-10-04T16:00:00+00:00,0.856,CLUJ-D
E-005,2025-10-04T17:00:00+00:00,0.372,CLUJ-D
E-005,2025-10-04T18:00:00+00:00,1.056,CLUJ-D
E-005,2025-10-04T19:00:00+00:00,0.418,CLUJ-D
E-005,2025-10-04T20:00:00+00:00,0.885,CLUJ-D
E-005,2025-10-04T21:00:00+00:00,0.903,CLUJ-D
E-005,2025-10-04T22:00:00+00:00,1.008,CLUJ-D
E-005,2025-10-04T23:00:00+00:00,0.892,CLUJ-D
E-005,2025-10-05T00:00:00+00:00,1.304,CLUJ-D
E-005,2025-10-05T01:00:00+00:00,0.943,CLUJ-D
E-005,2025-10-05T02:00:00+00:00,1.111,CLUJ-D
E-005,2025-10-05T03:00:00+00:00,0.755,CLUJ-D
E-005,2025-10-05T04:00:00+00:00,0.924,CLUJ-D
E-005,2025-10-05T05:00:00+00:00,1.21,CLUJ-D
E-005,2025-10-05T06:00:00+00:00,0.852,CLUJ-D
E-005,2025-10-05T07:00:00+00:00,0.938,CLUJ-D
E-005,2025-10-05T08:00:00+00:00,1.096,CLUJ-D
E-005,2025-10-05T09:00:00+00:00,0.752,CLUJ-D
E-005,2025-10-05T10:00:00+00:00,0.468,CLUJ-D
E-005,2025-10-05T11:00:00+00:00,0.951,CLUJ-D
E-005,2025-10-05T12:00:00+00:00,1.098,CLUJ-D
E-005,2025-10-05T13:00:00+00:00,0.63,CLUJ-D
E-005,2025-10-05T14:00:00+00:00,1.034,CLUJ-D
E-005,2025-10-05T15:00:00+00:00,1.035,CLUJ-D
E-005,2025-10-05T16:00:00+00:00,0.445,CLUJ-D
E-005,2025-10-05T17:00:00+00:00,0.713,CLUJ-D
E-005,2025-10-05T18:00:00+00:00,0.821,CLUJ-D
E-005,2025-10-05T19:00:00+00:00,0.864,CLUJ-D
E-005,2025-10-05T20:00:00+00:00,0.751,CLUJ-D
E-005,2025-10-05T21:00:00+00:00,0.741,CLUJ-D
E-005,2025-10-05T22:00:00+00:00,1.234,CLUJ-D
E-005,2025-10-05T23:00:00+00:00,0.878,CLUJ-D
E-005,2025-10-06T00:00:00+00:00,0.761,CLUJ-D
E-005,2025-10-06T01:00:00+00:00,0.892,CLUJ-D
E-005,2025-10-06T02:00:00+00:00,1.007,CLUJ-D
E-005,2025-10-06T03:00:00+00:00,0.91,CLUJ-D
